url,route_pattern,page_type,content_source,status,production_http_status,indexability_intent,robots_directive,canonical,canonical_http_status,in_sitemap,linked_from_navigation,internal_inlinks,internal_outlinks,published,publish_date,updated_date,staged,intent_source,notes
https://www.expatcopilot.com/netherlands/services/cleaning-companies/,/netherlands/services/cleaning-companies,service_directory,scheduledGuides.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-10,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES,"COMING_SOON_ROUTES title=""Cleaning companies"" section=services; SCHEDULED_GUIDES title=""Cleaning companies""; publishDate=2026-11-10; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/compare-health-insurance/,/netherlands/services/[slug],service_directory,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Compare health insurance (legacy path)"" section=services"
https://www.expatcopilot.com/netherlands/services/daycare-providers/,/netherlands/services/daycare-providers,service_directory,scheduledGuides.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-07,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES,"COMING_SOON_ROUTES title=""Daycare providers"" section=services; SCHEDULED_GUIDES title=""Daycare providers""; publishDate=2026-11-07; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/energy-providers/,/netherlands/services/[slug],service_directory,services/categories.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-04,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES+services_categories,"COMING_SOON_ROUTES title=""Energy providers"" section=services; SCHEDULED_GUIDES title=""Energy providers""; publishDate=2026-11-04; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/estate-agents/,/netherlands/services/estate-agents,service_directory,scheduledGuides.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-10-28,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES,"COMING_SOON_ROUTES title=""Estate agents"" section=services; SCHEDULED_GUIDES title=""Estate agents""; publishDate=2026-10-28; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/expat-housing-agencies/,/netherlands/services/[slug],service_directory,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Expat housing agencies"" section=services"
https://www.expatcopilot.com/netherlands/services/financial-advisors/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/financial-advisors/,,yes,yes,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/handymen/,/netherlands/services/handymen,service_directory,scheduledGuides.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-10,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES,"COMING_SOON_ROUTES title=""Handymen"" section=services; SCHEDULED_GUIDES title=""Handymen""; publishDate=2026-11-10; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/health-insurance/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/health-insurance/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/highly-skilled-migrant-sponsors/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/highly-skilled-migrant-sponsors/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/housing-platforms/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/housing-platforms/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/immigration-lawyers/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/immigration-lawyers/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/insurance-brokers/,/netherlands/services/[slug],service_directory,services/categories.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-01,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES+services_categories,"COMING_SOON_ROUTES title=""Insurance brokers"" section=services; SCHEDULED_GUIDES title=""Insurance brokers""; publishDate=2026-11-01; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/insurance-providers/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/insurance-providers/,,yes,yes,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/international-schools/,/netherlands/services/international-schools,service_directory,scheduledGuides.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-07,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES,"COMING_SOON_ROUTES title=""International schools"" section=services; SCHEDULED_GUIDES title=""International schools""; publishDate=2026-11-07; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/international-shipping/,/netherlands/services/[slug],service_directory,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""International shipping"" section=services"
https://www.expatcopilot.com/netherlands/services/internet-providers/,/netherlands/services/[slug],service_directory,services/categories.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-04,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES+services_categories,"COMING_SOON_ROUTES title=""Internet providers"" section=services; SCHEDULED_GUIDES title=""Internet providers""; publishDate=2026-11-04; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/mobile-connectivity/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/mobile-connectivity/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/mortgage-advisors/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/mortgage-advisors/,,yes,yes,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/moving-companies/,/netherlands/services/[slug],service_directory,services/categories.ts,scheduled_future,404,STAGED_NOT_LAUNCHED,,,404,no,no,,,no,2026-10-25,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES+services_categories,"COMING_SOON_ROUTES title=""Moving companies"" section=services; SCHEDULED_GUIDES title=""Moving companies""; publishDate=2026-10-25; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/notaries/,/netherlands/services/[slug],service_directory,services/categories.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-01,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES+services_categories,"COMING_SOON_ROUTES title=""Notaries"" section=services; SCHEDULED_GUIDES title=""Notaries""; publishDate=2026-11-01; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/pet-relocation-companies/,/netherlands/services/pet-relocation-companies,service_directory,scheduledGuides.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-10,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES,"COMING_SOON_ROUTES title=""Pet relocation companies"" section=services; SCHEDULED_GUIDES title=""Pet relocation companies""; publishDate=2026-11-10; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/phone-providers/,/netherlands/services/[slug],service_directory,services/categories.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-11-04,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES+services_categories,"COMING_SOON_ROUTES title=""Phone providers"" section=services; SCHEDULED_GUIDES title=""Phone providers""; publishDate=2026-11-04; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/real-estate-agents/,/netherlands/services/[slug],service_directory,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Real Estate Agents"" section=services"
https://www.expatcopilot.com/netherlands/services/recruitment-agencies/,/netherlands/services/[slug],service_directory,services/categories.ts,scheduled_future,,UNKNOWN,,,,no,no,,,no,2026-10-22,,yes,SCHEDULED_GUIDES+services_categories,"SCHEDULED_GUIDES title=""Recruitment agencies""; publishDate=2026-10-22; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/relocation-agencies/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/relocation-agencies/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/relocation-services/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/relocation-services/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/removal-companies/,/netherlands/services/removal-companies,service_directory,scheduledGuides.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-10-25,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES,"COMING_SOON_ROUTES title=""Removal companies"" section=services; SCHEDULED_GUIDES title=""Removal companies""; publishDate=2026-10-25; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/rental-agencies/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/rental-agencies/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/startup-visa-advisors/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/startup-visa-advisors/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/storage-companies/,/netherlands/services/storage-companies,service_directory,scheduledGuides.ts,scheduled_future,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,2026-10-28,,yes,COMING_SOON_ROUTES+SCHEDULED_GUIDES,"COMING_SOON_ROUTES title=""Storage companies"" section=services; SCHEDULED_GUIDES title=""Storage companies""; publishDate=2026-10-28; as_of=2026-09-06 future→middleware 404 + nav coming-soon + omit sitemap"
https://www.expatcopilot.com/netherlands/services/tax-advisors/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/tax-advisors/,,yes,yes,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/temporary-accommodation/,/netherlands/services/[slug],service_directory,,coming-soon,404,STAGED_NOT_LAUNCHED,noindex,,404,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Temporary Accommodation"" section=services"
https://www.expatcopilot.com/netherlands/services/visa-consultants/,/netherlands/services/[slug],service_directory,services/categories.ts,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/services/visa-consultants/,,yes,no,,,yes,,,no,prod_sitemap+services_categories,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/services/work-permit-services/,/netherlands/services/[slug],service_directory,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Work permit services"" section=services"
https://www.expatcopilot.com/netherlands/settling-in-netherlands/,/netherlands/settling-in-netherlands,redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/after-arriving-netherlands/,,no,no,,,n/a,,,no,next_config_redirect+next_config_redirect,permanent redirect → /netherlands/after-arriving-netherlands/; permanent redirect → /netherlands/after-arriving-netherlands/
https://www.expatcopilot.com/netherlands/shipping-household-goods-netherlands/,/netherlands/moving/guides/[slug],moving_guide,moving/registry.json:shipping-household-goods-netherlands,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/shipping-household-goods-netherlands/,,yes,no,,,conditional,,,no,prod_sitemap+moving_registry,Present in production /sitemap.xml as of audit fetch; moving guide publish=undefined; status=
https://www.expatcopilot.com/netherlands/social-housing-netherlands/,/netherlands/social-housing-netherlands,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Social housing Netherlands"" section=guides"
https://www.expatcopilot.com/netherlands/survival-guide/,/netherlands/survival-guide,redirect_alias,next.config.js redirects,permanent_redirect,308 → /netherlands/living/survival-guide/ | final=200,REDIRECT,"index, follow",https://www.expatcopilot.com/netherlands/living/survival-guide/,200,no,no,,,n/a,,,no,next_config_redirect+next_config_redirect,permanent redirect → /netherlands/living/survival-guide/; permanent redirect → /netherlands/living/survival-guide/
https://www.expatcopilot.com/netherlands/taxes/,/netherlands/taxes,guide,app_router:app/netherlands/taxes/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/30-percent-ruling/,/netherlands/taxes/30-percent-ruling,guide,app_router:app/netherlands/taxes/30-percent-ruling/page.tsx,coming-soon,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/30-percent-ruling/,,yes,yes,,,no,,,yes,prod_sitemap+COMING_SOON_ROUTES,"Present in production /sitemap.xml as of audit fetch; COMING_SOON_ROUTES title=""30% ruling in the Netherlands"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/30-ruling-application/,/netherlands/taxes/30-ruling-application,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""30% ruling application"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/30-ruling-eligibility/,/netherlands/taxes/30-ruling-eligibility,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""30% ruling eligibility"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/30-ruling-expiry/,/netherlands/taxes/30-ruling-expiry,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""30% ruling expiry"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/30-ruling-salary-requirements/,/netherlands/taxes/30-ruling-salary-requirements,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""30% ruling salary requirements"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/average-salary-netherlands/,/netherlands/taxes/average-salary-netherlands,guide,app_router:app/netherlands/taxes/average-salary-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/average-salary-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/bonus-tax-netherlands/,/netherlands/taxes/bonus-tax-netherlands,guide,app_router:app/netherlands/taxes/bonus-tax-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/bonus-tax-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/bsn-and-tax-system/,/netherlands/taxes/bsn-and-tax-system,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""BSN and tax system"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/childcare-allowance-netherlands/,/netherlands/taxes/childcare-allowance-netherlands,guide,app_router:app/netherlands/taxes/childcare-allowance-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/childcare-allowance-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/childcare-allowance/,/netherlands/taxes/childcare-allowance,redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/taxes/childcare-allowance-netherlands/,,no,no,,,n/a,,,no,next_config_redirect+next_config_redirect,permanent redirect → /netherlands/taxes/childcare-allowance-netherlands/; permanent redirect → /netherlands/taxes/childcare-allowance-netherlands/
https://www.expatcopilot.com/netherlands/taxes/cost-of-living-amsterdam/,/netherlands/taxes/cost-of-living-amsterdam,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Cost of living Amsterdam (taxes)"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/cost-of-living-eindhoven/,/netherlands/taxes/cost-of-living-eindhoven,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Cost of living Eindhoven (taxes)"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/cost-of-living-rotterdam/,/netherlands/taxes/cost-of-living-rotterdam,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Cost of living Rotterdam (taxes)"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/cost-of-living-the-hague/,/netherlands/taxes/cost-of-living-the-hague,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Cost of living The Hague (taxes)"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/cost-of-living-utrecht/,/netherlands/taxes/cost-of-living-utrecht,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Cost of living Utrecht (taxes)"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/double-taxation-netherlands/,/netherlands/taxes/double-taxation-netherlands,guide,app_router:app/netherlands/taxes/double-taxation-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/double-taxation-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/dutch-tax-calendar/,/netherlands/taxes/dutch-tax-calendar,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Dutch tax calendar"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/expat-tax-return/,/netherlands/taxes/expat-tax-return,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Expat tax return"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/expat-taxes-netherlands/,/netherlands/taxes/expat-taxes-netherlands,redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/money/expat-taxes-netherlands/,,no,yes,,,n/a,,,no,next_config_redirect+next_config_redirect,permanent redirect → /netherlands/money/expat-taxes-netherlands/; permanent redirect → /netherlands/money/expat-taxes-netherlands/
https://www.expatcopilot.com/netherlands/taxes/foreign-income-netherlands/,/netherlands/taxes/foreign-income-netherlands,guide,app_router:app/netherlands/taxes/foreign-income-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/foreign-income-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/gross-vs-net-salary/,/netherlands/taxes/gross-vs-net-salary,comparison,app_router:app/netherlands/taxes/gross-vs-net-salary/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/gross-vs-net-salary/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/healthcare-allowance-netherlands/,/netherlands/taxes/healthcare-allowance-netherlands,guide,app_router:app/netherlands/taxes/healthcare-allowance-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/healthcare-allowance-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/healthcare-allowance/,/netherlands/taxes/healthcare-allowance,redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/taxes/healthcare-allowance-netherlands/,,no,no,,,n/a,,,no,next_config_redirect+next_config_redirect,permanent redirect → /netherlands/taxes/healthcare-allowance-netherlands/; permanent redirect → /netherlands/taxes/healthcare-allowance-netherlands/
https://www.expatcopilot.com/netherlands/taxes/how-taxes-work-netherlands/,/netherlands/taxes/how-taxes-work-netherlands,redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/money/how-taxes-work-in-the-netherlands/,,no,no,,,n/a,,,no,COMING_SOON_ROUTES+next_config_redirect+next_config_redirect,"COMING_SOON_ROUTES title=""How taxes work Netherlands"" section=guides; permanent redirect → /netherlands/money/how-taxes-work-in-the-netherlands/; permanent redirect → /netherlands/money/how-taxes-work-in-the-netherlands/"
https://www.expatcopilot.com/netherlands/taxes/leaving-netherlands-tax/,/netherlands/taxes/leaving-netherlands-tax,guide,app_router:app/netherlands/taxes/leaving-netherlands-tax/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/leaving-netherlands-tax/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/net-salary-netherlands/,/netherlands/taxes/net-salary-netherlands,guide,app_router:app/netherlands/taxes/net-salary-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/net-salary-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/payroll-tax-netherlands/,/netherlands/taxes/payroll-tax-netherlands,guide,app_router:app/netherlands/taxes/payroll-tax-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/payroll-tax-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/property-tax-netherlands/,/netherlands/taxes/property-tax-netherlands,guide,app_router:app/netherlands/taxes/property-tax-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/property-tax-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/rent-allowance-netherlands/,/netherlands/taxes/rent-allowance-netherlands,guide,app_router:app/netherlands/taxes/rent-allowance-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/rent-allowance-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
https://www.expatcopilot.com/netherlands/taxes/rent-allowance/,/netherlands/taxes/rent-allowance,redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/taxes/rent-allowance-netherlands/,,no,no,,,n/a,,,no,next_config_redirect+next_config_redirect,permanent redirect → /netherlands/taxes/rent-allowance-netherlands/; permanent redirect → /netherlands/taxes/rent-allowance-netherlands/
https://www.expatcopilot.com/netherlands/taxes/self-employed-tax-netherlands/,/netherlands/taxes/self-employed-tax-netherlands,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Self-employed tax Netherlands"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/tax-advisors-netherlands/,/netherlands/taxes/tax-advisors-netherlands,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Tax advisors Netherlands"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/tax-brackets-netherlands/,/netherlands/taxes/tax-brackets-netherlands,guide,,coming-soon,,STAGED_NOT_LAUNCHED,,,,no,no,,,no,,,yes,COMING_SOON_ROUTES,"COMING_SOON_ROUTES title=""Tax brackets Netherlands"" section=guides"
https://www.expatcopilot.com/netherlands/taxes/tax-residency-netherlands/,/netherlands/taxes/tax-residency-netherlands,redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/money/tax-residency-netherlands/,,no,no,,,n/a,,,no,COMING_SOON_ROUTES+next_config_redirect+next_config_redirect,"COMING_SOON_ROUTES title=""Tax residency Netherlands"" section=guides; permanent redirect → /netherlands/money/tax-residency-netherlands/; permanent redirect → /netherlands/money/tax-residency-netherlands/"
https://www.expatcopilot.com/netherlands/taxes/tax-return-netherlands/,/netherlands/taxes/tax-return-netherlands,redirect_alias,next.config.js redirects,permanent_redirect,,REDIRECT,,https://www.expatcopilot.com/netherlands/money/tax-return-netherlands/,,no,no,,,n/a,,,no,COMING_SOON_ROUTES+next_config_redirect+next_config_redirect,"COMING_SOON_ROUTES title=""Tax return Netherlands"" section=guides; permanent redirect → /netherlands/money/tax-return-netherlands/; permanent redirect → /netherlands/money/tax-return-netherlands/"
https://www.expatcopilot.com/netherlands/taxes/taxes-after-moving-netherlands/,/netherlands/taxes/taxes-after-moving-netherlands,guide,app_router:app/netherlands/taxes/taxes-after-moving-netherlands/page.tsx,exists_in_codebase,,INDEXABLE,,https://www.expatcopilot.com/netherlands/taxes/taxes-after-moving-netherlands/,,yes,yes,,,yes,,,no,prod_sitemap,Present in production /sitemap.xml as of audit fetch
